"id","page","route","section","legal","en","tr"
"wp.234","Work Permit","/work-permit","İstisnalar (48. madde)","","Deadline","Süre sınırı"
"wp.235","Work Permit","/work-permit","İstisnalar (48. madde)","","30 days from entry","Girişten itibaren 30 gün"
"wp.236","Work Permit","/work-permit","İstisnalar (48. madde)","","to apply at emuafiyet.csgb.gov.tr — late applications are rejected.","içinde emuafiyet.csgb.gov.tr üzerinden başvurulmalıdır — geç başvurular reddedilir."
"wp.237","Work Permit","/work-permit","İstisnalar (48. madde)","","Fees","Harçlar"
"wp.238","Work Permit","/work-permit","İstisnalar (48. madde)","","Under 3 months — no permit fee","3 aydan kısa — izin harcı yok"
"wp.239","Work Permit","/work-permit","İstisnalar (48. madde)","","; only a small card-printing fee if a certificate is requested.","; yalnızca belge talep edilirse küçük bir kart basım ücreti alınır."
"wp.240","Work Permit","/work-permit","İstisnalar (48. madde)","","Rights","Haklar"
"wp.241","Work Permit","/work-permit","İstisnalar (48. madde)","","Residence + multi-entry","İkamet + çok girişli"
"wp.242","Work Permit","/work-permit","İstisnalar (48. madde)","","— the certificate works as a residence permit while valid.","— belge geçerli olduğu sürece ikamet izni yerine geçer."
"wp.243","Work Permit","/work-permit","İstisnalar (48. madde)","","Cooldown","Bekleme süresi"
"wp.244","Work Permit","/work-permit","İstisnalar (48. madde)","","6–12 months","6–12 ay"
"wp.245","Work Permit","/work-permit","İstisnalar (48. madde)","","before the same category can be used again after it ends.","sona erdikten sonra aynı kategori yeniden kullanılamaz."
"wp.246","Work Permit","/work-permit","Süreç adımları","","How we get a permit approved","Bir izni nasıl onaylatıyoruz"
"wp.247","Work Permit","/work-permit","Süreç adımları","yes","You confirm the role and the candidate — we run the whole file under our İŞKUR licence.","Siz pozisyonu ve adayı onaylarsınız — dosyanın tamamını kendi İŞKUR lisansımızla biz yürütürüz."
"wp.248","Work Permit","/work-permit","Süreç adımları","","Pre-check","Ön kontrol"
"wp.249","Work Permit","/work-permit","Süreç adımları","yes","We audit your company against the criteria — ratio, capital, salary threshold, debts — before anything is filed. No surprises later.","Hiçbir şey dosyalanmadan önce şirketinizi kriterlere göre denetleriz — oran, sermaye, maaş eşiği, borçlar. Sonradan sürpriz olmaz."
"wp.250","Work Permit","/work-permit","Süreç adımları","","Consulate stage","Konsolosluk aşaması"
"wp.251","Work Permit","/work-permit","Süreç adımları","","For workers abroad: work visa application at the Turkish consulate in their country, referenced to the Ministry application. Skipped for workers already in Turkey with 6+ months residence.","Yurt dışındaki işçiler için: kendi ülkelerindeki Türk konsolosluğunda, Bakanlık başvurusuna referanslı çalışma vizesi başvurusu. Türkiye'de 6 aydan uzun ikameti olan işçilerde bu aşama atlanır."
"wp.252","Work Permit","/work-permit","Süreç adımları","","Ministry filing","Bakanlığa dosyalama"
"wp.253","Work Permit","/work-permit","Süreç adımları","","We file the joint application on the Ministry of Labour's online system within the legal window and answer every information request — typical decision in ~30 days.","Ortak başvuruyu Çalışma Bakanlığının çevrim içi sisteminde yasal süre içinde dosyalar ve her bilgi talebini yanıtlarız — karar genellikle ~30 günde çıkar."
"wp.254","Work Permit","/work-permit","Süreç adımları","","Approval & start","Onay ve başlangıç"
"wp.255","Work Permit","/work-permit","Süreç adımları","yes","SGK day one","İlk gün SGK"
"wp.256","Work Permit","/work-permit","Süreç adımları","yes","Fees paid, permit issued, worker registered with SGK and legally on your payroll — with the permit doubling as their residence permit.","Harçlar ödenir, izin düzenlenir, işçi SGK'ya kaydedilir ve yasal olarak bordronuza girer — izin aynı zamanda ikamet izni yerine geçer."
"wp.257","Work Permit","/work-permit","Süreç adımları","","Already found your worker yourself?","İşçinizi kendiniz mi buldunuz?"
"wp.258","Work Permit","/work-permit","Süreç adımları","yes","No problem — we also run permit-only files. You bring the employee, we handle the whole work permit process under our İŞKUR licence.","Sorun değil — yalnızca izin dosyaları da yürütüyoruz. Çalışanı siz getirin, çalışma izni sürecinin tamamını kendi İŞKUR lisansımızla biz yürütelim."
"wp.259","Work Permit","/work-permit","Zaman çizelgesi","","How long will your case take?","Sizin dosyanız ne kadar sürer?"
"wp.260","Work Permit","/work-permit","Zaman çizelgesi","","It depends on one thing: where the worker is right now.","Tek bir şeye bağlı: işçi şu anda nerede."
"wp.261","Work Permit","/work-permit","Zaman çizelgesi","","Worker abroad","İşçi yurt dışında"
"wp.262","Work Permit","/work-permit","Zaman çizelgesi","","Already in Turkey","Zaten Türkiye'de"
"wp.263","Work Permit","/work-permit","Zaman çizelgesi","","Worker is abroad","İşçi yurt dışında"
"wp.264","Work Permit","/work-permit","Zaman çizelgesi","","~8–10 weeks","~8–10 hafta"
"wp.265","Work Permit","/work-permit","Zaman çizelgesi","","Week 1","1. hafta"
"wp.266","Work Permit","/work-permit","Zaman çizelgesi","","Work visa application at the Turkish consulate in the worker's country","İşçinin ülkesindeki Türk konsolosluğunda çalışma vizesi başvurusu"
"wp.267","Work Permit","/work-permit","Zaman çizelgesi","","Weeks 2–6","2–6. hafta"
"wp.268","Work Permit","/work-permit","Zaman çizelgesi","","Ministry filing within 10 working days of the consular application, then ~30 days processing","Konsolosluk başvurusundan sonraki 10 iş günü içinde Bakanlığa dosyalama, ardından ~30 gün işlem süresi"
"wp.269","Work Permit","/work-permit","Zaman çizelgesi","","Weeks 6–9","6–9. haftalar"
"wp.270","Work Permit","/work-permit","Zaman çizelgesi","","Approval, fees, visa issuance and travel to Turkey","Onay, harçlar, vize düzenlenmesi ve Türkiye'ye seyahat"
"wp.271","Work Permit","/work-permit","Zaman çizelgesi","","Arrival","Varış"
"wp.272","Work Permit","/work-permit","Zaman çizelgesi","yes","SGK registration and first working day","SGK kaydı ve ilk iş günü"
"wp.273","Work Permit","/work-permit","Zaman çizelgesi","","Worker already in Turkey","İşçi zaten Türkiye'de"
"wp.274","Work Permit","/work-permit","Zaman çizelgesi","","~4–6 weeks","~4–6 hafta"
"wp.275","Work Permit","/work-permit","Zaman çizelgesi","","Direct domestic filing on the Ministry system — needs a valid residence permit of 6+ months","Bakanlık sistemi üzerinden doğrudan yurt içi başvuru — 6 aydan uzun geçerli ikamet izni gerekir"
"wp.276","Work Permit","/work-permit","Zaman çizelgesi","","Weeks 1–5","1–5. haftalar"
"wp.277","Work Permit","/work-permit","Zaman çizelgesi","","~30 days Ministry processing — no consulate stage, no travel wait","~30 gün Bakanlık işlem süresi — konsolosluk aşaması yok, seyahat beklemesi yok"
"wp.278","Work Permit","/work-permit","Zaman çizelgesi","","Approval","Onay"
"wp.279","Work Permit","/work-permit","Zaman çizelgesi","yes","Fees paid, SGK registration and first working day","Harçlar ödenir, SGK kaydı ve ilk iş günü"
"wp.280","Work Permit","/work-permit","Zaman çizelgesi","","Fastest route — worth checking before sourcing abroad whether a suitable candidate is already in Turkey.","Daha hızlı bir süreç için, yurt dışından işçi aramadan önce Türkiye’de uygun bir aday bulunup bulunmadığını kontrol etmenizi öneririz."
"wp.281","Work Permit","/work-permit","Maliyetler","","What a work permit costs","Çalışma izni ne kadar tutar"
"wp.282","Work Permit","/work-permit","Maliyetler","","Three cost lines — two go to the state, one to us. All quoted in writing before we start; the worker never pays anything.","Üç maliyet kalemi — ikisi devlete, biri bize. Hepsi başlamadan önce yazılı olarak bildirilir; işçi hiçbir şey ödemez."
"wp.283","Work Permit","/work-permit","Maliyetler","","State fee 1","Devlet harcı 1"
"wp.284","Work Permit","/work-permit","Maliyetler","","Work permit fee","Çalışma izni harcı"
"wp.285","Work Permit","/work-permit","Maliyetler","","Charged per permit year by the Ministry","Bakanlık tarafından her izin yılı için alınır"
"wp.286","Work Permit","/work-permit","Maliyetler","yes","(çalışma izni harcı)","(çalışma izni harcı)"
"wp.287","Work Permit","/work-permit","Maliyetler","","— the amount is set every January.","— tutar her ocak ayında belirlenir."
"wp.288","Work Permit","/work-permit","Maliyetler","","State fee 2","Devlet harcı 2"
"wp.289","Work Permit","/work-permit","Maliyetler","","Card fee","Kart bedeli"
"wp.290","Work Permit","/work-permit","Maliyetler","","A small fixed fee for printing the permit card","İzin kartının basımı için küçük ve sabit bir ücret"
"wp.291","Work Permit","/work-permit","Maliyetler","","(değerli kağıt bedeli)","(değerli kağıt bedeli)"
"wp.292","Work Permit","/work-permit","Maliyetler","",". If the worker is abroad, the consular visa fee is added.",". İşçi yurt dışındaysa konsolosluk vize ücreti eklenir."
"wp.293","Work Permit","/work-permit","Maliyetler","","Our side","Bizim tarafımız"
"wp.294","Work Permit","/work-permit","Maliyetler","","Service fee — fixed","Hizmet bedeli — sabit"
"wp.295","Work Permit","/work-permit","Maliyetler","yes","Pre-check, filing, follow-up and SGK registration — one fixed amount, quoted upfront in writing. If a permit is rejected, we re-file at our own cost.","Ön kontrol, dosyalama, takip ve SGK kaydı — tek bir sabit tutar, baştan yazılı olarak bildirilir. Bir izin reddedilirse yeniden dosyalamayı kendi masrafımızla yaparız."
"wp.296","Work Permit","/work-permit","Maliyetler","","Get an exact quote on WhatsApp →","WhatsApp'tan net fiyat alın →"
"wp.297","Work Permit","/work-permit","Belgeler","","Documents you'll need","Gerekli belgeler"
"wp.298","Work Permit","/work-permit","Belgeler","","We collect, check and upload everything — this is what each side prepares.","Her şeyi biz toplar, kontrol eder ve yükleriz — her tarafın hazırlaması gerekenler şunlar."
"wp.299","Work Permit","/work-permit","Belgeler","","From the employer","İşverenden"
"wp.300","Work Permit","/work-permit","Belgeler","","6 docs","6 belge"
"wp.301","Work Permit","/work-permit","Belgeler","","Tax plate","Vergi levhası"
"wp.302","Work Permit","/work-permit","Belgeler","yes","(vergi levhası)","(vergi levhası)"
"wp.303","Work Permit","/work-permit","Belgeler","","Trade registry gazette","Ticaret sicil gazetesi"
"wp.304","Work Permit","/work-permit","Belgeler","","(ticaret sicil gazetesi)","(ticaret sicil gazetesi)"
"wp.305","Work Permit","/work-permit","Belgeler","","Latest balance sheet or financial statement","Son bilanço veya mali tablo"
"wp.306","Work Permit","/work-permit","Belgeler","yes","SGK workplace registration and premium records","SGK iş yeri tescili ve prim kayıtları"
"wp.307","Work Permit","/work-permit","Belgeler","","Signature circular","İmza sirküleri"
"wp.308","Work Permit","/work-permit","Belgeler","","(imza sirküleri)","(imza sirküleri)"
"wp.309","Work Permit","/work-permit","Belgeler","","Signed employment contract","İmzalı iş sözleşmesi"
"wp.310","Work Permit","/work-permit","Belgeler","","(we prepare it)","(biz hazırlıyoruz)"
"wp.311","Work Permit","/work-permit","Belgeler","","From the worker","İşçiden"
"wp.312","Work Permit","/work-permit","Belgeler","","Passport — valid well beyond the permit period","Pasaport — izin süresini fazlasıyla aşan geçerlilikte"
"wp.313","Work Permit","/work-permit","Belgeler","","Biometric photo (last 6 months)","Biyometrik fotoğraf (son 6 ay)"
"wp.314","Work Permit","/work-permit","Belgeler","","Diploma or qualification certificate — translated and notarised","Diploma veya yeterlilik belgesi — tercüme edilmiş ve noter onaylı"
"wp.315","Work Permit","/work-permit","Belgeler","","If abroad: consular work visa reference number","Yurt dışındaysa: konsolosluk çalışma vizesi referans numarası"
"wp.316","Work Permit","/work-permit","Belgeler","","If in Turkey: residence permit copy (6+ months validity)","Türkiye'deyse: ikamet izni kopyası (6 aydan uzun geçerlilik)"
"wp.317","Work Permit","/work-permit","Belgeler","","For regulated roles: professional licence or pre-authorisation","Düzenlemeye tabi pozisyonlar için: mesleki lisans veya ön izin"
"wp.318","Work Permit","/work-permit","Belgeler","","Exact requirements vary by sector and case — we send you a tailored checklist after the pre-check.","Tam gereklilikler sektöre ve duruma göre değişir — ön kontrolden sonra size özel bir kontrol listesi göndeririz."
"wp.319","Work Permit","/work-permit","Yenileme","","Don't forget renewals","Yenilemeleri unutmayın"
"wp.320","Work Permit","/work-permit","Yenileme","","A permit that expires is a worker you lose","Süresi dolan bir izin, kaybedilen bir işçi demektir"
"wp.321","Work Permit","/work-permit","Yenileme","","Renewal must be filed","Yenileme başvurusu"
"wp.322","Work Permit","/work-permit","Yenileme","","within the 60 days before expiry","bitiş tarihinden önceki 60 gün içinde yapılmalıdır"
"wp.323","Work Permit","/work-permit","Yenileme","","— miss the window and the worker falls out of legal status. For every permit we file, we track the expiry date and start the renewal on time, automatically.","— bu süreyi kaçırırsanız işçi yasal statüsünü kaybeder. Dosyaladığımız her izin için bitiş tarihini takip eder ve yenilemeyi otomatik olarak zamanında başlatırız."
"wp.324","Work Permit","/work-permit","Yenileme","","Miss the window and the worker falls out of legal status. For every permit we file, we track the expiry and start the renewal on time.","Bu süreyi kaçırırsanız işçi yasal statüsünü kaybeder. Dosyaladığımız her izin için bitiş tarihini takip eder ve yenilemeyi zamanında başlatırız."
